wl,n,k
0.68688092,3.8574650000000004,0.012742
0.68846875,3.853726,0.01202
0.6900565190000001,3.850023,0.011323
0.6916443480000001,3.8463550000000004,0.010652
0.6932320559999999,3.842722,0.010006000000000001
0.694819702,3.8391230000000003,0.009385
0.6964073490000001,3.8355599999999996,0.008787999999999999
0.6979949339999999,3.8320300000000005,0.008214
0.699582458,3.828535,0.007664
0.701169983,3.825073,0.007137
0.702757446,3.821646,0.006631999999999999
0.704344849,3.8182519999999998,0.006149
0.705932129,3.814892,0.005686999999999999
0.707519409,3.8115650000000003,0.005247
0.709106689,3.808271,0.0048270000000000006
0.710693909,3.805011,0.0044280000000000005
0.712281067,3.8017830000000004,0.0040479999999999995
0.713868103,3.7985889999999998,0.003689
0.7154552,3.7954260000000004,0.003348
0.717042175,3.792297,0.003026
0.718629089,3.7892,0.002722
0.720216003,3.7861339999999997,0.002437
0.7218028559999999,3.7831019999999995,0.002169
0.723389648,3.780101,0.001918
0.724976379,3.777132,0.001685
0.72656311,3.7741949999999997,0.001468
0.728149719,3.77129,0.001267
0.729736267,3.768417,0.001083
0.731322815,3.7655760000000003,0.0009140000000000001
0.7329093019999999,3.7627660000000005,0.0007599999999999999
0.734495728,3.759988,0.0006219999999999999
0.736082092,3.7572410000000005,0.0004980000000000001
0.737668335,3.7545269999999995,0.000389
0.739254639,3.751845,0.000294
0.74084082,3.749194,0.000213
0.7424269410000001,3.746576,0.000145
0.744013062,3.7439910000000003,9e-05
0.74559906,3.7414389999999997,4.9e-05
0.747185059,3.738921,2e-05
0.748770996,3.7364379999999997,4e-06
0.750356812,3.733994,0.0
0.751942688,3.731592,0.0
0.753528442,3.729225,0.0
0.755114136,3.726891,0.0
0.756699707,3.724587,0.0
0.758285278,3.7223129999999998,0.0
0.7598707889999999,3.720067,0.0
0.761456238,3.7178489999999997,0.0
0.7630416259999999,3.7156559999999996,0.0
0.7646270139999999,3.713489,0.0
0.76621228,3.711347,0.0
0.7677974849999999,3.709229,0.0
0.769382629,3.7071339999999995,0.0
0.770967712,3.7050629999999996,0.0
0.772552734,3.703013,0.0
0.774137695,3.700986,0.0
0.7757225950000001,3.698981,0.0
0.7773074950000001,3.696996,0.0
0.7788922119999999,3.695032,0.0
0.780476929,3.693088,0.0
0.7820616459999999,3.691164,0.0
0.783646179,3.689259,0.0
0.785230713,3.6873730000000005,0.0
0.786815186,3.6855059999999997,0.0
0.788399597,3.683657,0.0
0.789983948,3.6818269999999997,0.0
0.7915682370000001,3.680014,0.0
0.793152405,3.678218,0.0
0.7947365110000001,3.67644,0.0
0.796320618,3.6746779999999997,0.0
0.7979046630000001,3.672933,0.0
0.7994885860000001,3.6712050000000005,0.0
0.8010723879999999,3.669492,0.0
0.80265625,3.667795,0.0
0.80423999,3.666114,0.0
0.8058236080000001,3.664448,0.0
0.8074072269999999,3.6627970000000003,0.0
0.8089907839999999,3.661161,0.0
0.810574219,3.6595400000000002,0.0
0.812157593,3.6579330000000003,0.0
0.813740967,3.65634,0.0
0.8153242190000001,3.654761,0.0
0.8169073490000001,3.653196,0.0
0.81849054,3.651645,0.0
0.820073547,3.6501069999999998,0.0
0.821656555,3.6485819999999998,0.0
0.823239441,3.647071,0.0
0.824822266,3.645572,0.0
0.826404968,3.644086,0.0
0.8279876709999999,3.642612,0.0
0.829570313,3.6411510000000002,0.0
0.831152832,3.6397019999999998,0.0
0.8327353519999999,3.638265,0.0
0.834317688,3.6368400000000003,0.0
0.8359000240000001,3.6354269999999995,0.0
0.8374823,3.634025,0.0
0.839064453,3.6326339999999995,0.0
0.8406466060000001,3.6312550000000003,0.0
0.842228638,3.629887,0.0
0.843810547,3.6285309999999997,0.0
0.845392395,3.6271839999999997,0.0
0.846974243,3.6258489999999997,0.0
0.8485558470000001,3.6245239999999996,0.0
0.8501375119999999,3.62321,0.0
0.8517191159999999,3.6219059999999996,0.0
0.853300598,3.6206120000000004,0.0
0.8548820189999999,3.619329,0.0
0.8564633789999999,3.6180550000000005,0.0
0.858044617,3.6167910000000005,0.0
0.859625793,3.6155370000000002,0.0
0.861206848,3.614293,0.0
0.862787903,3.613058,0.0
0.864368835,3.6118330000000003,0.0
0.865949707,3.6106160000000003,0.0
0.8675304570000001,3.60941,0.0
0.869111145,3.6082120000000004,0.0
0.870691772,3.6070230000000003,0.0
0.8722723390000001,3.605843,0.0
0.8738527220000001,3.6046709999999997,0.0
0.875433228,3.603509,0.0
0.8770134890000001,3.602355,0.0
0.878593628,3.60121,0.0
0.880173828,3.600072,0.0
0.881753784,3.5989440000000004,0.0
0.883333801,3.5978230000000004,0.0
0.884913696,3.596711,0.0
0.886493469,3.5956069999999998,0.0
0.8880732419999999,3.5945099999999996,0.0
0.889652832,3.5934220000000003,0.0
0.8912323,3.5923410000000002,0.0
0.8928118289999999,3.591268,0.0
0.894391235,3.590203,0.0
0.89597052,3.589145,0.0
0.8975496829999999,3.5880940000000003,0.0
0.899128784,3.587051,0.0
0.9007078249999999,3.5860160000000003,0.0
0.9022868039999999,3.5849870000000004,0.0
0.903865601,3.583966,0.0
0.9054444580000001,3.5829519999999997,0.0
0.9070230710000001,3.5819449999999997,0.0
0.9086016849999999,3.580945,0.0
0.910180176,3.5799510000000003,0.0
0.9117586060000001,3.578965,0.0
0.913336914,3.577985,0.0
0.9149151609999999,3.5770120000000003,0.0
0.9164933470000001,3.5760449999999997,0.0
0.9180714109999999,3.575085,0.0
0.9196492919999999,3.574132,0.0
0.921227234,3.573185,0.0
0.922804993,3.5722440000000004,0.0
0.9243826900000001,3.57131,0.0
0.925960327,3.570381,0.0
0.927537781,3.5694589999999997,0.0
0.929115234,3.568543,0.0
0.930692566,3.5676339999999995,0.0
0.9322698359999999,3.56673,0.0
0.933846985,3.565832,0.0
0.9354240109999999,3.56494,0.0
0.937000977,3.564054,0.0
0.93857782,3.5631730000000004,0.0
0.940154602,3.562298,0.0
0.9417312619999999,3.561429,0.0
0.943307922,3.5605660000000006,0.0
0.944884399,3.559708,0.0
0.946460754,3.5588550000000003,0.0
0.9480369869999999,3.558008,0.0
0.949613281,3.5571669999999997,0.0
0.951189331,3.5563300000000004,0.0
0.95276532,3.5555,0.0
0.954341309,3.554674,0.0
0.9559171140000001,3.5538540000000003,0.0
0.957492798,3.553038,0.0
0.959068359,3.552228,0.0
0.9606439210000001,3.551423,0.0
0.96221936,3.5506230000000003,0.0
0.963794617,3.5498279999999998,0.0
0.9653699339999999,3.549037,0.0
0.9669450070000001,3.5482519999999997,0.0
0.9685200199999999,3.547472,0.0
0.9700949099999999,3.546696,0.0
0.9716698,3.545925,0.0
0.973244507,3.5451589999999995,0.0
0.9748191529999999,3.544398,0.0
0.9763936769999999,3.5436410000000005,0.0
0.9779680789999998,3.5428889999999997,0.0
0.979542358,3.5421410000000004,0.0
0.981116577,3.5413980000000005,0.0
0.982690735,3.540659,0.0
0.9842647710000001,3.539925,0.0
0.985838684,3.539195,0.0
0.987412415,3.53847,0.0
0.9889861449999999,3.537748,0.0
0.9905597529999999,3.537031,0.0
0.992133179,3.536319,0.0
0.993706665,3.5356099999999997,0.0
0.995279907,3.534906,0.0
0.996853027,3.5342059999999997,0.0
0.998426147,3.5335099999999997,0.0
0.9999991460000001,3.5328190000000004,0.0
1.012878723,3.527301,0.0
1.016250183,3.525899,0.0
1.019622375,3.524514,0.0
1.0229952390000001,3.5231440000000003,0.0
1.026368652,3.5217910000000003,0.0
1.02974292,3.520454,0.0
1.033117676,3.519132,0.0
1.0364932859999998,3.5178260000000003,0.0
1.039869385,3.5165349999999997,0.0
1.043246338,3.515258,0.0
1.046623779,3.513996,0.0
1.050001953,3.512748,0.0
1.0533808589999998,3.511515,0.0
1.056760498,3.5102949999999997,0.0
1.060140625,3.509089,0.0
1.0635214839999998,3.507896,0.0
1.066903076,3.5067169999999996,0.0
1.0702854,3.505551,0.0
1.0736682130000001,3.504397,0.0
1.077051758,3.503257,0.0
1.080436035,3.502128,0.0
1.083820923,3.5010120000000002,0.0
1.087206543,3.499908,0.0
1.090592773,3.498816,0.0
1.093979736,3.497736,0.0
1.0973673099999999,3.4966660000000003,0.0
1.100755615,3.4956089999999995,0.0
1.1041445310000002,3.494563,0.0
1.10753418,3.493527,0.0
1.110924438,3.4925029999999997,0.0
1.11431543,3.491489,0.0
1.1177070310000001,3.490486,0.0
1.121099365,3.489493,0.0
1.12449231,3.488511,0.0
1.127885986,3.487538,0.0
1.131280273,3.4865760000000003,0.0
1.134675293,3.4856230000000004,0.0
1.138070923,3.4846800000000004,0.0
1.141467285,3.483747,0.0
1.1448642580000001,3.4828230000000002,0.0
1.1482619630000002,3.4819080000000002,0.0
1.1516602779999998,3.481003,0.0
1.1550593260000002,3.4801059999999997,0.0
1.158458984,3.479219,0.0
1.1618592529999998,3.47834,0.0
1.165260376,3.47747,0.0
1.168661987,3.476608,0.0
1.172064453,3.4757550000000004,0.0
1.175467529,3.47491,0.0
1.178871216,3.474074,0.0
1.1822756349999999,3.473245,0.0
1.185680664,3.472425,0.0
1.189086304,3.4716120000000004,0.0
1.192492798,3.4708069999999998,0.0
1.19589978,3.47001,0.0
1.1993076169999999,3.4692199999999995,0.0
1.2027160639999999,3.468438,0.0
1.2061251220000002,3.467664,0.0
1.2095349119999999,3.4668959999999998,0.0
1.212945313,3.466136,0.0
1.216356445,3.465382,0.0
1.219768188,3.464636,0.0
1.223180664,3.4638970000000002,0.0
1.22659375,3.463165,0.0
1.230007568,3.462439,0.0
1.2334219970000002,3.4617199999999997,0.0
1.236837158,3.461007,0.0
1.24025293,3.4603010000000003,0.0
1.2436694339999999,3.459602,0.0
1.247086548,3.458909,0.0
1.2505043949999999,3.458221,0.0
1.2539228519999999,3.4575410000000004,0.0
1.257342041,3.456866,0.0
1.260761841,3.456197,0.0
1.2641823730000001,3.455535,0.0
1.267603516,3.454878,0.0
1.2710253910000002,3.4542269999999995,0.0
1.274447998,3.453581,0.0
1.2778710939999998,3.4529419999999997,0.0
1.281294922,3.4523080000000004,0.0
1.284719482,3.451679,0.0
1.288144775,3.451056,0.0
1.291570557,3.4504379999999997,0.0
1.294997192,3.4498260000000003,0.0
1.2984243160000002,3.4492190000000003,0.0
1.301852295,3.448617,0.0
1.3052807619999998,3.448021,0.0
1.308710083,3.447429,0.0
1.3121398930000001,3.446843,0.0
1.315570557,3.4462610000000002,0.0
1.319001709,3.4456839999999995,0.0
1.322433716,3.4451129999999996,0.0
1.325866333,3.444546,0.0
1.329299561,3.4439839999999995,0.0
1.3327335210000002,3.443426,0.0
1.336168091,3.4428730000000005,0.0
1.339603271,3.442325,0.0
1.343039307,3.4417809999999998,0.0
1.3464758300000002,3.441242,0.0
1.349913208,3.440707,0.0
1.353351196,3.440177,0.0
1.3567897949999999,3.439651,0.0
1.360229126,3.439129,0.0
1.363669189,3.438611,0.0
1.367109741,3.438098,0.0
1.370551025,3.437589,0.0
1.3739930420000002,3.4370830000000003,0.0
1.3774357910000001,3.436583,0.0
1.38087915,3.436085,0.0
1.384322998,3.4355919999999998,0.0
1.387767822,3.435103,0.0
1.3912131349999999,3.434618,0.0
1.39465918,3.434137,0.0
1.398105835,3.4336589999999996,0.0
1.401553223,3.433185,0.0
1.405001221,3.432715,0.0
1.4084499510000001,3.4322489999999997,0.0
1.411899292,3.4317860000000002,0.0
1.415349365,3.4313269999999996,0.0
1.418800049,3.430871,0.0
1.422251465,3.430419,0.0
1.425703491,3.429971,0.0
1.42915625,3.429525,0.0
1.432609619,3.4290839999999996,0.0
1.436063721,3.4286449999999995,0.0
1.439518555,3.42821,0.0
1.4429738769999998,3.427779,0.0
1.446430054,3.42735,0.0
1.449886841,3.426925,0.0
1.4533442380000001,3.426503,0.0
1.456802368,3.426085,0.0
1.4602611079999999,3.425669,0.0
1.463720581,3.4252559999999996,0.0
1.467180786,3.424847,0.0
1.470641479,3.4244410000000003,0.0
1.474103027,3.424037,0.0
1.477565186,3.4236370000000003,0.0
1.481027954,3.4232400000000003,0.0
1.4844914550000001,3.4228449999999997,0.0
1.4879555660000001,3.422454,0.0
1.49142041,3.4220650000000004,0.0
1.494885986,3.421679,0.0
1.4983520510000001,3.421296,0.0
1.50181897,3.4209160000000005,0.0
1.505286377,3.4205389999999998,0.0
1.508754639,3.4201639999999998,0.0
1.512223389,3.4197919999999997,0.0
1.5156929929999998,3.419423,0.0
1.519163208,3.419056,0.0
1.522634033,3.4186919999999996,0.0
1.526105591,3.41833,0.0
1.5295778810000003,3.4179720000000002,0.0
1.533050659,3.417615,0.0
1.5365241699999999,3.4172620000000005,0.0
1.539998413,3.4169099999999997,0.0
1.543473389,3.4165620000000003,0.0
1.546948975,3.4162150000000002,0.0
1.550425171,3.415871,0.0
1.5539021,3.4155300000000004,0.0
1.557379639,3.4151910000000005,0.0
1.56085791,3.414854,0.0
1.564336792,3.4145199999999996,0.0
1.5678165279999998,3.414188,0.0
1.571296753,3.4138580000000003,0.0
1.5747775880000001,3.413531,0.0
1.578259277,3.4132050000000005,0.0
1.581741577,3.4128830000000003,0.0
1.5852244869999998,3.4125620000000003,0.0
1.588708252,3.412243,0.0
1.592192505,3.4119269999999995,0.0
1.5956774900000001,3.4116129999999996,0.0
1.5991630860000001,3.4113010000000004,0.0
1.602649414,3.41099,0.0
1.606136475,3.410683,0.0
1.609624023,3.4103769999999995,0.0
1.6131124270000001,3.410073,0.0
1.616601318,3.409771,0.0
1.620091064,3.409472,0.0
1.623581299,3.4091739999999997,0.0
1.627072388,3.408879,0.0
1.630564087,3.408585,0.0
1.634056396,3.408293,0.0
1.637549561,3.408003,0.0
1.6410432130000001,3.407715,0.0
1.644537476,3.407429,0.0
1.648032593,3.407145,0.0
1.65152832,3.4068629999999995,0.0
1.655024658,3.4065830000000004,0.0
1.6585217289999998,3.406304,0.0
1.662019531,3.4060269999999995,0.0
1.6655179439999999,3.4057519999999997,0.0
1.669016968,3.405479,0.0
1.672516846,3.405208,0.0
1.6760172119999999,3.4049379999999996,0.0
1.679518188,3.40467,0.0
1.6830198969999999,3.404404,0.0
1.686522461,3.40414,0.0
