wl,n,k
0.46586767599999995,2.489527,0.020066999999999998
0.46745883200000005,2.487045,0.019861
0.469049988,2.4846060000000003,0.019641
0.47064117400000005,2.48221,0.019409
0.47223233,2.479857,0.019163999999999997
0.47382348600000007,2.477547,0.018909
0.475414642,2.4752810000000003,0.018642
0.477005768,2.473058,0.018365
0.478596924,2.4708799999999997,0.018078999999999998
0.48018807999999996,2.468745,0.017783
0.481779205,2.466656,0.017478999999999998
0.4833703,2.464611,0.017166999999999998
0.484961487,2.462611,0.016847
0.486552582,2.460656,0.016519
0.488143707,2.458745,0.016186000000000002
0.48973480199999997,2.45688,0.015846000000000002
0.491325867,2.455059,0.0155
0.492916992,2.45328,0.01515
0.494508057,2.451542,0.014794999999999999
0.496099182,2.4498439999999997,0.014437
0.497690247,2.448184,0.014077000000000001
0.499281311,2.44656,0.013715
0.500872314,2.444972,0.013350999999999998
0.502463379,2.443418,0.012986000000000001
0.5040543820000001,2.441896,0.012622
0.505645416,2.440407,0.012258
0.50723642,2.438947,0.011894
0.508827454,2.4375169999999997,0.011533
0.510418457,2.436115,0.011173
0.512009399,2.43474,0.010816
0.513600403,2.433391,0.010462
0.5151913450000001,2.432066,0.010111
0.516782288,2.430765,0.009765000000000001
0.51837323,2.429488,0.009423
0.519964172,2.428232,0.009085
0.521555054,2.426997,0.008753
0.5231459350000001,2.425782,0.008426000000000001
0.5247368769999999,2.424586,0.008105
0.5263277590000001,2.423409,0.007790999999999999
0.527918579,2.4222479999999997,0.007483
0.529509399,2.421105,0.007181999999999999
0.53110022,2.419977,0.006887999999999999
0.53269104,2.4188650000000003,0.006601999999999999
0.5342818599999999,2.417767,0.006323
0.535872681,2.4166819999999998,0.006053
0.5374633790000001,2.415611,0.005790999999999999
0.539054138,2.414551,0.005538
0.5406448970000001,2.413503,0.005293
0.542235596,2.4124659999999998,0.005058
0.543826294,2.4114400000000002,0.004832
0.5454169919999999,2.4104229999999998,0.004615
0.54700769,2.409415,0.004408
0.5485982669999999,2.408416,0.004211
0.550188904,2.4074240000000002,0.004024
0.551779541,2.4064400000000004,0.0038469999999999997
0.5533701169999999,2.405464,0.0036810000000000002
0.554960693,2.404493,0.003525
0.55655127,2.4035290000000002,0.0033799999999999998
0.5581417849999999,2.402571,0.0032450000000000005
0.5597323,2.4016189999999997,0.0031190000000000002
0.561322815,2.400673,0.003003
0.562913269,2.399734,0.002895
0.5645037230000001,2.3988009999999997,0.002796
0.566094116,2.3978740000000003,0.002705
0.56768457,2.396953,0.002621
0.5692749629999999,2.396039,0.002545
0.570865295,2.395132,0.0024760000000000003
0.572455688,2.39423,0.0024129999999999998
0.574045959,2.393335,0.002357
0.575636292,2.392446,0.002307
0.577226501,2.391564,0.002263
0.578816772,2.390688,0.002224
0.5804069820000001,2.389818,0.0021899999999999997
0.581997192,2.3889549999999997,0.0021609999999999997
0.5835873410000001,2.388098,0.002137
0.585177551,2.387248,0.002117
0.586767639,2.386404,0.002101
0.588357788,2.385566,0.002089
0.589947815,2.384735,0.0020800000000000003
0.5915378419999999,2.3839099999999998,0.002075
0.593127869,2.383092,0.002072
0.594717896,2.3822799999999997,0.002073
0.596307861,2.3814740000000003,0.002076
0.597897766,2.380674,0.002082
0.599487671,2.379881,0.00209
0.601077576,2.379095,0.0021
0.602667419,2.378314,0.002112
0.604257202,2.37754,0.002125
0.605847046,2.3767720000000003,0.00214
0.607436829,2.37601,0.002156
0.60902655,2.375255,0.002173
0.610616272,2.3745060000000002,0.002191
0.6122059329999999,2.3737630000000003,0.002209
0.613795532,2.373027,0.002229
0.6153851929999999,2.372296,0.002248
0.6169747309999999,2.371572,0.002268
0.618564331,2.370854,0.0022890000000000002
0.62015387,2.370142,0.002309
0.621743347,2.369436,0.002329
0.623332825,2.368736,0.002348
0.6249222409999999,2.368043,0.002367
0.6265115969999999,2.367355,0.002386
0.628100952,2.366674,0.002404
0.6296903079999999,2.365998,0.002421
0.631279602,2.365329,0.002437
0.632868835,2.364665,0.0024530000000000003
0.634458069,2.364008,0.002467
0.636047241,2.363356,0.00248
0.637636353,2.36271,0.002491
0.639225464,2.362071,0.002501
0.6408145749999999,2.361436,0.00251
0.642403625,2.360808,0.002517
0.643992615,2.360186,0.002522
0.645581604,2.359569,0.002526
0.647170532,2.3589580000000003,0.002529
0.648759399,2.358352,0.002531
0.6503482669999999,2.357752,0.002532
0.651937134,2.357157,0.002532
0.653525879,2.3565669999999996,0.002531
0.6551146240000001,2.355982,0.002529
0.656703308,2.355403,0.002527
0.6582919919999999,2.354828,0.0025239999999999998
0.6598806150000001,2.354259,0.00252
0.661469177,2.353694,0.002517
0.663057739,2.353134,0.002512
0.66464624,2.352579,0.002508
0.666234741,2.352029,0.002503
0.66782312,2.351483,0.002499
0.6694114990000001,2.350942,0.002494
0.670999878,2.350405,0.002489
0.6725881349999999,2.349873,0.0024850000000000002
0.674176392,2.349345,0.00248
0.675764587,2.348822,0.0024760000000000003
0.677352783,2.348303,0.002472
0.678940918,2.347788,0.0024690000000000003
0.680528992,2.347277,0.0024649999999999997
0.682117065,2.3467700000000002,0.002463
0.683705017,2.3462669999999997,0.002461
0.685292969,2.345768,0.002459
0.68688092,2.345273,0.0024579999999999997
0.68846875,2.344782,0.0024579999999999997
0.6900565190000001,2.3442950000000002,0.0024579999999999997
0.6916443480000001,2.343812,0.00246
0.6932320559999999,2.343332,0.002462
0.694819702,2.3428560000000003,0.0024649999999999997
0.6964073490000001,2.3423830000000003,0.002468
0.6979949339999999,2.341914,0.002473
0.699582458,2.3414490000000003,0.002479
0.701169983,2.3409869999999997,0.002486
0.702757446,2.340529,0.002494
0.704344849,2.340074,0.002503
0.705932129,2.3396220000000003,0.002513
0.707519409,2.3391740000000003,0.0025239999999999998
0.709106689,2.3387279999999997,0.002537
0.710693909,2.338286,0.0025510000000000003
0.712281067,2.337848,0.002566
0.713868103,2.337412,0.002582
0.7154552,2.336979,0.0026
0.717042175,2.33655,0.0026190000000000002
0.718629089,2.336123,0.002639
0.720216003,2.3357,0.0026609999999999997
0.7218028559999999,2.335279,0.0026850000000000003
0.723389648,2.3348619999999998,0.002709
0.724976379,2.334447,0.002736
0.72656311,2.3340349999999996,0.002764
0.728149719,2.3336259999999998,0.002793
0.729736267,2.3332189999999997,0.0028239999999999997
0.731322815,2.332816,0.002856
0.7329093019999999,2.332415,0.002891
0.734495728,2.332016,0.002926
0.736082092,2.33162,0.002964
0.737668335,2.331227,0.003003
0.739254639,2.330837,0.003043
0.74084082,2.330449,0.0030859999999999998
0.7424269410000001,2.330063,0.00313
0.744013062,2.3296799999999998,0.003176
0.74559906,2.3292990000000002,0.0032229999999999997
0.747185059,2.328921,0.003273
0.748770996,2.328545,0.003324
0.750356812,2.3281709999999998,0.0033759999999999997
0.751942688,2.3278,0.003431
0.753528442,2.3274310000000002,0.003488
0.755114136,2.327065,0.003546
0.756699707,2.3267,0.0036060000000000003
0.758285278,2.3263380000000002,0.003668
0.7598707889999999,2.325978,0.0037310000000000004
0.761456238,2.3256200000000002,0.003797
0.7630416259999999,2.3252639999999998,0.0038640000000000002
0.7646270139999999,2.324911,0.003932
0.76621228,2.324559,0.004002
0.7677974849999999,2.324209,0.004074
0.769382629,2.323862,0.004146
0.770967712,2.323516,0.004220000000000001
0.772552734,2.323172,0.004295
0.774137695,2.3228299999999997,0.004371
0.7757225950000001,2.32249,0.004448
0.7773074950000001,2.322152,0.004526
0.7788922119999999,2.321815,0.004605
0.780476929,2.3214799999999998,0.004685
0.7820616459999999,2.3211470000000003,0.004765
0.783646179,2.3208159999999998,0.0048460000000000005
0.785230713,2.3204860000000003,0.004928
0.786815186,2.320158,0.0050100000000000006
0.788399597,2.319832,0.005093
0.789983948,2.3195069999999998,0.005176
0.7915682370000001,2.319184,0.00526
0.793152405,2.3188619999999998,0.005344
0.7947365110000001,2.318542,0.0054280000000000005
0.796320618,2.318223,0.0055119999999999995
0.7979046630000001,2.3179060000000002,0.0055969999999999995
0.7994885860000001,2.31759,0.005681
0.8010723879999999,2.3172759999999997,0.005765999999999999
0.80265625,2.3169619999999997,0.00585
0.80423999,2.316651,0.005935
0.8058236080000001,2.316341,0.006019
0.8074072269999999,2.316032,0.006104
0.8089907839999999,2.3157240000000003,0.006188
0.810574219,2.315418,0.006272
0.812157593,2.315113,0.0063560000000000005
0.813740967,2.314809,0.006439
0.8153242190000001,2.314506,0.006522
0.8169073490000001,2.314205,0.006605
0.81849054,2.313905,0.006687
0.820073547,2.313606,0.006768000000000001
0.821656555,2.313308,0.00685
0.823239441,2.313011,0.0069299999999999995
0.824822266,2.3127150000000003,0.007011
0.826404968,2.31242,0.007090000000000001
0.8279876709999999,2.3121270000000003,0.007169
0.829570313,2.311835,0.007247
0.831152832,2.311543,0.007325
0.8327353519999999,2.311253,0.0074010000000000005
0.834317688,2.310963,0.007476999999999999
0.8359000240000001,2.310675,0.007553
0.8374823,2.310387,0.007626999999999999
0.839064453,2.310101,0.0077
0.8406466060000001,2.309815,0.007773
0.842228638,2.3095310000000002,0.007845
0.843810547,2.309247,0.007916
0.845392395,2.308964,0.007986
0.846974243,2.3086830000000003,0.008054
0.8485558470000001,2.308402,0.008122
0.8501375119999999,2.308121,0.008189
0.8517191159999999,2.307842,0.008255
0.853300598,2.3075639999999997,0.008320000000000001
0.8548820189999999,2.307286,0.008383
0.8564633789999999,2.307009,0.008445999999999999
0.858044617,2.3067330000000004,0.008506999999999999
0.859625793,2.306458,0.008567
0.861206848,2.306184,0.008626
0.862787903,2.30591,0.008684
0.864368835,2.305637,0.008741
0.865949707,2.305365,0.008796
0.8675304570000001,2.305093,0.008851000000000001
0.869111145,2.304822,0.008904
0.870691772,2.304552,0.008955
0.8722723390000001,2.3042830000000003,0.009006
0.8738527220000001,2.304014,0.009055
0.875433228,2.303746,0.009101999999999999
0.8770134890000001,2.3034779999999997,0.009149
0.878593628,2.303212,0.009193999999999999
0.880173828,2.302946,0.009237
0.881753784,2.30268,0.00928
0.883333801,2.3024150000000003,0.009321
0.884913696,2.302151,0.00936
0.886493469,2.301887,0.009398
0.8880732419999999,2.3016240000000003,0.009434999999999999
0.889652832,2.3013619999999997,0.009470000000000001
0.8912323,2.3011,0.009504
0.8928118289999999,2.300838,0.009537
0.894391235,2.300578,0.009567
0.89597052,2.300318,0.009597
0.8975496829999999,2.3000580000000004,0.009625
0.899128784,2.299798,0.009651
0.9007078249999999,2.2995400000000004,0.009676
0.9022868039999999,2.299282,0.0097
0.903865601,2.299024,0.009722
0.9054444580000001,2.298767,0.009742
0.9070230710000001,2.298511,0.009761
0.9086016849999999,2.298254,0.009779000000000001
0.910180176,2.2979990000000003,0.009794
0.9117586060000001,2.297744,0.009809
0.913336914,2.297489,0.009821
0.9149151609999999,2.2972349999999997,0.009833
0.9164933470000001,2.296981,0.009842
0.9180714109999999,2.296728,0.00985
0.9196492919999999,2.296475,0.009857
0.921227234,2.296222,0.009862000000000001
0.922804993,2.29597,0.009865
0.9243826900000001,2.295719,0.009867
0.925960327,2.295467,0.009867
0.927537781,2.2952169999999996,0.009866
0.929115234,2.294966,0.009863
0.930692566,2.294716,0.009858
0.9322698359999999,2.294467,0.009852
0.933846985,2.294218,0.009844
0.9354240109999999,2.2939689999999997,0.009835
0.937000977,2.293721,0.009825
0.93857782,2.293473,0.009812999999999999
0.940154602,2.2932259999999998,0.009798999999999999
0.9417312619999999,2.292979,0.009785
0.943307922,2.292732,0.009769
0.944884399,2.2924860000000002,0.009752
0.946460754,2.292241,0.009733
0.9480369869999999,2.2919959999999997,0.009713
0.949613281,2.2917520000000002,0.009692000000000001
0.951189331,2.291507,0.00967
0.95276532,2.291264,0.009647
0.954341309,2.2910209999999998,0.009623
0.9559171140000001,2.290778,0.009597
0.957492798,2.290536,0.009571
0.959068359,2.290295,0.009543000000000001
0.9606439210000001,2.290054,0.009515000000000001
0.96221936,2.289813,0.009484999999999999
0.963794617,2.289573,0.009454
0.9653699339999999,2.289334,0.009423
0.9669450070000001,2.289095,0.009391
0.9685200199999999,2.288857,0.009356999999999999
0.9700949099999999,2.2886189999999997,0.009323
0.9716698,2.288382,0.009288
0.973244507,2.288145,0.009253
0.9748191529999999,2.287909,0.009216
0.9763936769999999,2.287673,0.009179000000000001
0.9779680789999998,2.2874380000000003,0.009141
0.979542358,2.287204,0.009101999999999999
0.981116577,2.28697,0.009062
0.982690735,2.286736,0.009022
0.9842647710000001,2.286504,0.008981
0.985838684,2.2862709999999997,0.008939
0.987412415,2.2860400000000003,0.008897
0.9889861449999999,2.285809,0.008855
0.9905597529999999,2.2855779999999997,0.008811
0.992133179,2.285348,0.008767
0.993706665,2.285119,0.008723
0.995279907,2.2848900000000003,0.008678
0.996853027,2.284662,0.008631999999999999
0.998426147,2.2844349999999998,0.008586
0.9999991460000001,2.284208,0.008539
1.012878723,2.282372,0.008140999999999999
1.016250183,2.281898,0.008033
1.019622375,2.281427,0.007923000000000001
1.0229952390000001,2.280958,0.007812
1.026368652,2.280493,0.0077
1.02974292,2.28003,0.007587000000000001
1.033117676,2.279569,0.0074719999999999995
1.0364932859999998,2.279111,0.007356999999999999
1.039869385,2.2786560000000002,0.007241
1.043246338,2.278204,0.007125
1.046623779,2.277755,0.0070079999999999995
1.050001953,2.277308,0.0068909999999999996
1.0533808589999998,2.2768650000000004,0.006773
1.056760498,2.276424,0.0066549999999999995
1.060140625,2.275986,0.006537
1.0635214839999998,2.27555,0.006418999999999999
1.066903076,2.275118,0.006302
1.0702854,2.2746880000000003,0.006184
1.0736682130000001,2.274261,0.006065999999999999
1.077051758,2.273837,0.005949
1.080436035,2.273416,0.005833
1.083820923,2.272997,0.005716
1.087206543,2.272581,0.005601
1.090592773,2.272169,0.0054859999999999996
1.093979736,2.271759,0.005371
1.0973673099999999,2.2713509999999997,0.005257
1.100755615,2.270947,0.005144
1.1041445310000002,2.2705450000000003,0.005032
1.10753418,2.270146,0.004921
1.110924438,2.26975,0.004811
1.11431543,2.269357,0.0047020000000000005
1.1177070310000001,2.268966,0.004594
1.121099365,2.268579,0.004487
1.12449231,2.268193,0.004381
1.127885986,2.267811,0.004275999999999999
1.131280273,2.267432,0.004173
1.134675293,2.267055,0.004071
1.138070923,2.266681,0.0039700000000000004
1.141467285,2.26631,0.003871
1.1448642580000001,2.265941,0.003773
1.1482619630000002,2.265575,0.003676
1.1516602779999998,2.265212,0.0035810000000000004
1.1550593260000002,2.264852,0.0034869999999999996
1.158458984,2.264494,0.0033950000000000004
1.1618592529999998,2.264139,0.0033049999999999998
1.165260376,2.2637869999999998,0.0032159999999999997
1.168661987,2.2634369999999997,0.003128
1.172064453,2.26309,0.003043
1.175467529,2.2627450000000002,0.002959
1.178871216,2.262403,0.002876
1.1822756349999999,2.262064,0.0027949999999999997
1.185680664,2.2617279999999997,0.002716
1.189086304,2.261393,0.002639
1.192492798,2.261062,0.002564
1.19589978,2.260733,0.00249
1.1993076169999999,2.260406,0.002418
1.2027160639999999,2.2600830000000003,0.002348
1.2061251220000002,2.259761,0.00228
1.2095349119999999,2.259443,0.0022129999999999997
1.212945313,2.2591259999999997,0.002148
1.216356445,2.258812,0.002084
1.219768188,2.2585,0.002023
1.223180664,2.258191,0.001962
1.22659375,2.2578840000000002,0.0019039999999999999
1.230007568,2.2575790000000002,0.001846
1.2334219970000002,2.257276,0.00179
1.236837158,2.256976,0.001736
1.24025293,2.256678,0.0016829999999999998
1.2436694339999999,2.256382,0.0016309999999999999
1.247086548,2.256088,0.0015810000000000002
1.2505043949999999,2.255796,0.001532
1.2539228519999999,2.255506,0.001484
1.257342041,2.255219,0.001438
1.260761841,2.2549330000000003,0.001392
1.2641823730000001,2.254649,0.001348
1.267603516,2.254368,0.0013050000000000002
1.2710253910000002,2.2540880000000003,0.0012640000000000001
1.274447998,2.2538099999999996,0.0012230000000000001
1.2778710939999998,2.253534,0.001183
1.281294922,2.25326,0.001145
1.284719482,2.252988,0.0011070000000000001
1.288144775,2.2527169999999996,0.0010710000000000001
1.291570557,2.2524490000000004,0.001035
1.294997192,2.252182,0.001
1.2984243160000002,2.2519169999999997,0.000967
1.301852295,2.2516540000000003,0.0009339999999999999
1.3052807619999998,2.2513919999999996,0.0009019999999999999
1.308710083,2.251132,0.0008710000000000001
1.3121398930000001,2.250874,0.0008410000000000001
1.315570557,2.2506180000000002,0.0008119999999999999
1.319001709,2.250363,0.000784
1.322433716,2.250109,0.0007559999999999999
1.325866333,2.249858,0.000729
1.329299561,2.2496080000000003,0.0007030000000000001
1.3327335210000002,2.249359,0.000678
1.336168091,2.249112,0.000653
1.339603271,2.2488669999999997,0.00063
1.343039307,2.248623,0.000607
1.3464758300000002,2.24838,0.000584
1.349913208,2.248139,0.000562
1.353351196,2.2479,0.000541
1.3567897949999999,2.247662,0.000521
1.360229126,2.247425,0.0005009999999999999
1.363669189,2.2471900000000002,0.000481
1.367109741,2.246956,0.000463
1.370551025,2.246723,0.00044500000000000003
1.3739930420000002,2.246492,0.00042699999999999997
1.3774357910000001,2.246263,0.00041
1.38087915,2.246034,0.000394
1.384322998,2.245807,0.00037799999999999997
1.387767822,2.245581,0.000362
1.3912131349999999,2.245357,0.00034700000000000003
1.39465918,2.245133,0.000333
1.398105835,2.244911,0.000319
1.401553223,2.244691,0.000305
1.405001221,2.244471,0.000292
1.4084499510000001,2.244253,0.00028
1.411899292,2.244036,0.000267
1.415349365,2.24382,0.000256
1.418800049,2.243606,0.000244
1.422251465,2.2433919999999996,0.000233
1.425703491,2.2431799999999997,0.000223
1.42915625,2.242969,0.000212
1.432609619,2.242759,0.000202
1.436063721,2.24255,0.000193
1.439518555,2.242342,0.000184
1.4429738769999998,2.2421349999999998,0.000175
1.446430054,2.24193,0.000166
1.449886841,2.241725,0.00015800000000000002
1.4533442380000001,2.2415220000000002,0.00015
1.456802368,2.241319,0.000143
1.4602611079999999,2.241118,0.000135
1.463720581,2.2409169999999996,0.000128
1.467180786,2.240718,0.000122
1.470641479,2.24052,0.00011499999999999999
1.474103027,2.240323,0.000109
1.477565186,2.240126,0.000103
1.481027954,2.2399310000000003,9.7e-05
1.4844914550000001,2.239737,9.2e-05
1.4879555660000001,2.239543,8.7e-05
1.49142041,2.2393509999999996,8.2e-05
1.494885986,2.23916,7.7e-05
1.4983520510000001,2.238969,7.2e-05
1.50181897,2.2387799999999998,6.8e-05
1.505286377,2.238591,6.4e-05
1.508754639,2.238403,5.9999999999999995e-05
1.512223389,2.238216,5.6000000000000006e-05
1.5156929929999998,2.2380310000000003,5.2000000000000004e-05
1.519163208,2.237845,4.9e-05
1.522634033,2.237661,4.5e-05
1.526105591,2.237478,4.2e-05
1.5295778810000003,2.2372959999999997,3.9e-05
1.533050659,2.237114,3.7e-05
1.5365241699999999,2.236933,3.4e-05
1.539998413,2.2367529999999998,3.1e-05
1.543473389,2.236575,2.8999999999999997e-05
1.546948975,2.236396,2.7000000000000002e-05
1.550425171,2.2362189999999997,2.5e-05
1.5539021,2.236042,2.3e-05
1.557379639,2.235867,2.1e-05
1.56085791,2.235692,1.9e-05
1.564336792,2.235518,1.7e-05
1.5678165279999998,2.235344,1.6e-05
1.571296753,2.235171,1.4000000000000001e-05
1.5747775880000001,2.234999,1.3000000000000001e-05
1.578259277,2.234828,1.2e-05
1.581741577,2.234658,1.1e-05
1.5852244869999998,2.2344880000000003,1e-05
1.588708252,2.2343189999999997,9e-06
1.592192505,2.2341509999999998,8e-06
1.5956774900000001,2.233984,7.000000000000001e-06
1.5991630860000001,2.2338169999999997,6e-06
1.602649414,2.233651,5e-06
1.606136475,2.233486,5e-06
1.609624023,2.2333220000000003,4e-06
1.6131124270000001,2.233158,3e-06
1.616601318,2.2329950000000003,3e-06
1.620091064,2.232832,3e-06
1.623581299,2.23267,2e-06
1.627072388,2.232509,2e-06
1.630564087,2.232349,1e-06
1.634056396,2.232189,1e-06
1.637549561,2.23203,1e-06
1.6410432130000001,2.231872,1e-06
1.644537476,2.2317139999999998,1e-06
